Time 'S-S'_Phase
212.149 0.10101
212.149 0.734263
216.15 0.0118215
216.15 0.983196
218.15 0.732919
220.15 0.672685
222.15 0.950315
226.149 0.00623458
228.149 0.00937372
230.15 0.00225153
278.301 0.11524
278.301 0.886077
280.301 0.931414
282.301 0.965741
284.302 0.894915
286.302 0.982512
290.301 0.112348
292.301 0.00985242
294.301 0.0551818
369.566 0.127248
371.565 0.721684
373.565 0.787764
375.566 0.959668
377.566 0.973399
381.566 0.0398726
381.566 0.990194
