Time 'S-S'_Phase
212.149 0.290986
218.15 0.194384
220.15 0.250323
222.15 0.591312
224.15 0.393801
226.149 0.280779
228.149 0.505394
230.15 0.0197937
278.301 0.336988
280.301 0.39291
282.301 0.353606
284.302 0.366967
286.302 0.296164
288.302 0.246493
290.301 0.450233
292.301 0.379414
294.301 0.414178
296.301 0.012543
369.566 0.232841
371.565 0.489385
373.565 0.428931
375.566 0.43174
377.566 0.561568
379.566 0.501357
381.566 0.493916
383.566 0.539253
385.566 0.605711
