Time 'S-S'_Phase
90.2829 0.0822105
90.2829 0.741746
92.2828 0.895942
94.2827 0.743816
96.2829 0.685785
98.2834 0.722129
100.283 0.735024
102.283 0.865654
104.283 0.855018
201.787 0.0825178
201.787 0.600724
203.787 0.754965
205.787 0.414507
207.786 0.545155
211.787 0.829543
213.787 0.79531
306.441 0.139268
306.441 0.563252
308.441 0.670017
310.442 0.659178
312.442 0.907601
314.442 0.944056
316.442 0.721407
318.442 0.68716
320.442 0.629362
322.442 0.877851
