Time 'S-S'_Phase
90.2829 0.235317
92.2828 0.165735
94.2827 0.166801
96.2829 0.285464
98.2834 0.180355
100.283 0.252131
102.283 0.194352
104.283 0.30144
106.283 0.314342
108.283 0.00724994
201.787 0.176738
205.787 0.0611931
207.786 0.344927
209.786 0.275244
211.787 0.228867
213.787 0.477315
215.787 0.466633
217.787 0.573722
219.787 0.0127225
306.441 0.186379
308.441 0.399261
310.442 0.423627
312.442 0.118504
314.442 0.249158
316.442 0.46229
318.442 0.157184
320.442 0.2407
322.442 0.277152
