Time 'S-S'_Phase
2.90046 0.299758
2.90046 0.767538
4.90025 0.961152
8.90005 0.0982421
8.90005 0.832036
10.9002 0.219038
12.9009 0.202657
14.9006 0.162421
16.9006 0.525348
18.9004 0.646365
20.9003 0.016913
333.338 0.278551
335.338 0.786669
337.338 0.746003
339.339 0.745891
341.338 0.584642
343.338 0.560475
347.338 0.68156
406.474 0.233567
406.474 0.927149
408.474 0.427175
410.474 0.00785163
410.474 0.733699
412.474 0.685309
414.474 0.354687
416.474 0.137008
