Time 'S-S'_Phase
1.43647 0.212369
3.43634 0.391177
5.43632 0.476917
7.43614 0.430637
9.43699 0.539376
11.4369 0.609617
154.723 0.210991
156.724 0.156775
158.724 0.250279
162.724 0.669946
314.971 0.153266
316.971 0.167414
318.971 0.292664
320.97 0.153975
322.97 0.342634
324.97 0.325543
326.97 0.300556
