Time 'S-S'_Phase
1.41168 0.516432
3.41151 0.292763
5.41145 0.308417
7.41235 0.406468
9.41229 0.397516
11.4121 0.578552
13.412 0.643939
15.4119 0.618483
116.411 0.568621
118.411 0.369729
120.411 0.327747
122.411 0.38489
124.411 0.631958
126.411 0.614456
128.412 0.597062
132.411 0.70303
198.946 0.559547
200.946 0.492791
202.946 0.459087
204.946 0.392143
206.947 0.746253
208.947 0.902505
212.947 0.40559
214.946 0.603147
216.946 0.0129208
