Time 'S-S'_Phase
2.8534 0.0879668
2.8534 0.641617
2.8534 0.996788
4.85334 0.843004
6.85312 0.824971
8.85305 0.733839
10.8529 0.736706
12.8528 0.822763
14.8536 0.81509
87.9165 0.102775
87.9165 0.813166
89.9163 0.701118
91.9162 0.734906
93.9172 0.810814
95.917 0.907722
97.9168 0.816565
99.9167 0.861225
270.42 0.0337079
270.42 0.900796
272.42 0.809679
274.42 0.760276
276.42 0.857182
278.419 0.828718
280.419 0.86294
282.419 0.876255
