Time 'S-S'_Phase
2.8534 0.108859
2.8534 0.672955
4.85334 0.0803655
4.85334 0.843004
6.85312 0.824971
8.85305 0.817413
10.8529 0.841171
12.8528 0.833205
14.8536 0.825536
16.8535 0.859756
18.8534 0.831298
87.9165 0.0923292
89.9163 0.878707
91.9162 0.797549
93.9172 0.789919
95.917 0.813703
97.9168 0.858351
101.917 0.038815
270.42 0.0337079
272.42 0.861914
274.42 0.843844
276.42 0.710925
278.419 0.860058
280.419 0.925619
284.419 0.0329363
286.42 0.0143956
