Time 'S-S'_Phase
2.8534 0.0879668
2.8534 0.641617
4.85334 0.00723531
4.85334 0.89524
6.85312 0.866756
8.85305 0.859201
10.8529 0.872511
12.8528 0.739229
87.9165 0.123669
87.9165 0.802719
89.9163 0.930937
91.9162 0.912396
93.9172 0.831709
95.917 0.865936
97.9168 0.95237
270.42 0.023261
270.42 0.859009
272.42 0.799232
274.42 0.80206
276.42 0.888523
278.419 0.839165
