Time 'S-S'_Phase
2.8534 0.161091
4.85334 0.299755
6.85312 0.229531
8.85305 0.242835
10.8529 0.287511
12.8528 0.332002
14.8536 0.355449
16.8535 0.43144
18.8534 0.476111
20.8532 0.0117916
87.9165 0.165457
89.9163 0.304155
91.9162 0.275517
93.9172 0.225761
95.917 0.301818
97.9168 0.325582
99.9167 0.370234
101.917 0.435771
103.917 0.501327
270.42 0.0337079
272.42 0.276886
274.42 0.300656
276.42 0.293047
278.419 0.264604
280.419 0.309265
282.419 0.291249
284.419 0.387929
