Time 'S-S'_Phase
1.69959 0.119616
1.69959 0.892557
5.70044 0.0711067
7.70017 0.0537411
9.7001 0.193498
11.7 0.67389
19.6994 0.0368242
93.0667 0.129141
93.0667 0.993803
95.0666 0.622636
97.0665 0.696583
101.067 0.0458095
109.067 0.342882
165.426 0.118779
167.427 0.00921271
169.427 0.135805
171.427 0.170826
173.427 0.127208
179.426 0.336904
