Time 'S-S'_Phase
1.69959 0.239228
3.6995 0.246148
5.70044 0.293837
7.70017 0.341953
9.7001 0.337608
11.7 0.320172
13.6999 0.35512
15.6998 0.573515
17.6996 0.608511
19.6994 0.0168261
93.0667 0.233948
95.0666 0.347522
97.0665 0.316832
99.0673 0.285977
101.067 0.347118
103.067 0.237956
105.067 0.27294
107.067 0.622339
109.067 0.539389
165.426 0.262818
167.427 0.205708
169.427 0.358531
171.427 0.275635
173.427 0.415421
175.426 0.502783
177.426 0.563952
179.426 0.389308
181.426 0.424071
