Time 'S-S'_Phase
1.69959 0.106514
1.69959 0.905658
3.6995 0.92703
5.70044 0.883422
7.70017 0.93148
9.7001 0.887848
11.7 0.922802
13.6999 0.931541
15.6998 0.887953
17.6996 0.778823
93.0667 0.102938
95.0666 0.976353
97.0665 0.853722
99.0673 0.927904
101.067 0.831831
103.067 0.984717
105.067 0.862485
109.067 0.0546681
165.426 0.118779
165.426 0.996115
167.427 0.952389
169.427 0.935002
173.427 0.00930189
175.426 0.0442526
175.426 0.92201
179.426 0.0355823
179.426 0.847839
